File Name: not saved
Channel 1: 'EMG 1', 15166 values, raw ADC, no filters.
Channel 2: 'EMG 2', 15166 values, raw ADC, no filters.
Channel 3: 'EMG 3', 15166 values, raw ADC, no filters.
Channel 4: 'EMG 4', 15166 values, raw ADC, no filters.
Digitals combined (event=16, d=8, c=4, b=2, a=1): 15166 values, .

-2	-85	-1	-46	31
-82	-348	52	2	31
-51	-405	51	-15	31
-108	-115	49	22	31
-83	-11	6	45	31
97	-24	-32	23	31
67	55	-54	-14	31
-149	41	-8	-51	31
65	79	50	-12	31
137	32	62	19	31
34	2	-49	28	31
240	79	-105	-20	31
142	-3	-6	-15	31
106	-87	125	52	31
37	-5	227	146	31
14	95	222	254	31
37	192	67	233	31
-74	297	-100	64	31
-29	257	-132	-1	31
-133	112	-136	-113	31
-58	86	-116	-160	31
-18	225	47	1	31
47	127	72	-21	31
114	-355	177	-25	31
87	-760	568	50	31
95	-726	532	74	31
-24	-236	98	46	31
94	72	-202	5	31
116	27	-608	-19	31
-44	58	-900	-47	31
13	62	-523	-24	31
62	72	-41	-22	31
-152	102	181	-24	31
-141	72	98	-128	31
-43	155	-101	-56	31
-99	327	-235	401	31
11	327	-393	360	31
4	99	-156	-68	31
-149	-71	198	-66	31
-144	-235	228	-40	31
145	-351	268	-74	31
90	-129	388	-49	31
-13	69	542	-22	31
48	42	551	0	31
-21	8	403	-49	31
61	-3	112	16	31
4	15	-299	66	31
81	39	-116	86	31
66	75	167	-23	31
-131	74	-200	-105	31
-103	41	-503	-45	31
-78	46	-492	-57	31
-109	34	-275	9	31
-108	52	-122	-39	31
-65	37	-172	-80	31
-100	25	-68	1	31
34	66	59	-10	31
103	66	168	-24	31
-14	61	159	6	31
169	22	32	191	31
197	-27	39	261	31
48	-71	27	72	31
45	-116	-89	-132	31
46	-82	-105	-299	31
42	61	164	-149	31
-87	194	202	39	31
-29	144	-64	-11	31
174	27	-179	52	31
-49	17	-152	-4	31
-228	68	10	-167	31
-209	172	59	-194	31
-212	185	111	-13	31
-106	-81	220	238	31
-167	-487	141	279	31
6	-576	-6	208	31
242	-144	22	41	31
302	94	97	24	31
316	57	56	88	31
-97	41	129	-52	31
-214	-99	180	-221	31
-71	-16	133	-369	31
34	74	336	-407	31
57	101	687	-160	31
114	167	464	177	31
22	152	-98	256	31
-194	319	-478	249	31
-11	298	-625	219	31
-86	-57	-186	141	31
8	-366	86	144	31
99	-490	-89	157	31
155	-292	-228	140	31
331	-5	-520	6	31
164	35	-528	-104	31
73	1	-185	-62	31
14	52	-17	18	31
99	54	141	27	31
48	67	219	45	31
43	59	170	17	31
57	41	143	-117	31
