File Name: not saved
Channel 1: 'EMG 1', 22502 values, raw ADC, no filters.
Channel 2: 'EMG 2', 22502 values, raw ADC, no filters.
Channel 3: 'EMG 3', 22502 values, raw ADC, no filters.
Channel 4: 'EMG 4', 22502 values, raw ADC, no filters.
Digitals combined (event=16, d=8, c=4, b=2, a=1): 22502 values, .

-79	82	-2	418	31
-2	102	-21	553	31
24	29	75	404	31
57	-34	102	69	31
62	-54	71	-64	31
99	-36	9	7	31
91	-8	-5	29	31
61	14	13	84	31
-8	37	36	11	31
-10	42	123	-459	31
39	48	210	-976	31
26	24	252	-819	31
-29	18	235	-393	31
-162	11	112	111	31
-72	24	1	1143	31
66	67	-6	1735	31
17	84	-94	1204	31
12	104	-177	742	31
-8	111	-117	528	31
29	54	-91	161	31
195	-25	-171	-131	31
101	-32	-205	-573	31
-29	-34	-245	-746	31
2	-48	-187	-737	31
-28	-36	-42	-727	31
62	-19	-35	-374	31
72	12	8	-305	31
11	12	179	-305	31
72	6	262	-160	31
31	-6	227	179	31
-136	-37	162	598	31
-217	-82	64	512	31
-84	-191	22	329	31
32	-202	19	-39	31
5	87	-32	-216	31
14	314	-24	-152	31
89	135	87	-159	31
71	-52	81	-56	31
59	23	32	-66	31
87	109	63	2	31
84	64	66	4	31
42	19	59	-21	31
4	62	8	-22	31
54	219	-20	-21	31
-2	217	-29	11	31
-61	64	-53	-18	31
-49	68	-41	-20	31
-54	-126	-32	-25	31
-40	-395	14	-4	31
-37	-242	26	-43	31
-11	-22	-12	-39	31
39	-74	-7	54	31
104	-159	46	126	31
66	-100	106	86	31
35	-34	21	47	31
84	14	-81	77	31
3	32	-122	49	31
-59	40	-265	26	31
54	46	-230	-27	31
79	60	-157	-26	31
-78	53	-146	1	31
-97	-19	57	-40	31
-77	-11	129	-67	31
-110	-9	153	-44	31
-95	-14	175	-16	31
-136	13	136	-5	31
-84	-4	146	41	31
-47	9	16	46	31
-33	8	-134	37	31
49	9	-187	55	31
58	59	-99	38	31
71	188	5	34	31
59	331	62	36	31
22	235	230	34	31
18	96	340	42	31
-8	123	387	6	31
-39	94	465	9	31
-43	-87	322	-16	31
-52	-190	-1	-81	31
-57	-123	-106	-81	31
-85	-227	-250	-34	31
-95	-360	-452	91	31
-36	-328	-348	87	31
-42	-168	-234	87	31
1	11	-265	63	31
64	10	-372	-170	31
25	35	-319	-270	31
116	41	-58	-440	31
139	47	184	-309	31
0	62	284	248	31
41	59	202	360	31
31	187	229	260	31
-20	171	275	313	31
32	-41	220	226	31
-23	-26	140	-42	31
-49	138	-41	-185	31
-41	-21	-183	-79	31
-37	-267	-244	-79	31
-47	-145	-224	-370	31
-60	133	-134	-312	31
-2	82	-72	231	31
18	-64	-81	310	31
47	-69	-89	255	31
34	-25	13	287	31
40	49	261	-41	31
116	44	498	-184	31
62	150	388	111	31
44	225	163	449	31
107	257	-33	67	31
46	160	-162	-158	31
3	-388	-159	-125	31
6	-541	-193	-517	31
-17	-77	-61	-390	31
-112	112	25	-156	31
-119	61	-36	274	31
-41	42	-29	660	31
-22	14	43	317	31
44	38	57	105	31
3	28	-50	141	31
35	26	-61	7	31
85	39	-31	-171	31
-24	7	-16	-250	31
-26	6	-56	-168	31
52	7	-124	-145	31
122	32	-188	-235	31
37	44	-259	-217	31
-126	43	-214	-86	31
-103	66	-188	72	31
