File Name: not saved
Channel 1: 'EMG 1', 19676 values, raw ADC, no filters.
Channel 2: 'EMG 2', 19676 values, raw ADC, no filters.
Channel 3: 'EMG 3', 19676 values, raw ADC, no filters.
Channel 4: 'EMG 4', 19676 values, raw ADC, no filters.
Digitals combined (event=16, d=8, c=4, b=2, a=1): 19676 values, .

-14	-1	82	13	31
-45	-16	108	47	31
-21	-34	155	37	31
100	39	18	26	31
137	258	-214	39	31
95	407	-157	-17	31
-35	230	235	-151	31
24	-92	293	-142	31
121	-415	-21	-11	31
57	-535	-239	32	31
-12	-212	-592	50	31
-30	9	-620	51	31
-33	-14	-107	0	31
-14	46	-83	2	31
-15	48	-152	-10	31
-36	37	111	7	31
-62	45	122	74	31
-55	33	220	36	31
9	60	191	-64	31
10	84	108	-73	31
32	97	69	12	31
106	57	-77	45	31
170	-16	52	37	31
86	-77	170	-16	31
-59	-73	187	-58	31
-13	-23	220	-42	31
-9	20	209	27	31
-16	56	140	192	31
-26	0	-34	255	31
-38	-76	-242	145	31
-22	-66	-277	-87	31
-62	17	-165	-113	31
9	83	-102	73	31
-69	89	-70	117	31
-147	90	52	4	31
-71	68	300	-147	31
69	28	433	-109	31
111	-12	380	31	31
109	-4	228	234	31
239	12	42	193	31
36	-15	-146	22	31
11	-23	-314	16	31
62	-2	-100	-41	31
-158	22	177	-12	31
-134	3	169	-37	31
-51	-12	257	-69	31
-3	109	279	-54	31
-86	201	24	2	31
-107	-62	-228	16	31
-42	-277	-122	-145	31
-39	-90	0	-134	31
-6	82	-264	-29	31
4	193	-406	-32	31
26	172	-403	-72	31
12	-137	-553	-8	31
71	-286	-375	56	31
21	-114	79	19	31
-17	50	230	-1	31
144	37	170	-89	31
66	27	58	-114	31
15	61	-114	-44	31
22	112	-116	-27	31
-57	212	-34	-12	31
6	218	82	-29	31
3	155	180	-33	31
7	-9	131	71	31
-54	-190	29	122	31
-87	-276	23	27	31
119	-350	59	-39	31
109	-208	29	-26	31
121	-44	144	24	31
146	-62	97	168	31
-17	2	35	247	31
32	14	136	139	31
70	11	70	112	31
35	64	46	122	31
51	54	11	9	31
-87	57	24	-17	31
-168	33	51	-34	31
-62	22	20	-19	31
-99	15	72	-4	31
-148	9	81	-33	31
-45	25	125	-24	31
-5	37	141	-19	31
50	120	105	11	31
61	136	36	0	31
-31	112	10	1	31
23	77	126	-37	31
119	-44	174	-132	31
104	-112	123	-104	31
17	-147	-22	-14	31
-68	-121	-197	-1	31
-13	-4	-275	-7	31
29	34	-293	-31	31
-40	-23	-340	-52	31
-33	-19	-411	-21	31
-68	28	-312	-37	31
-64	7	-43	2	31
-34	14	80	62	31
-94	26	67	77	31
-54	21	82	104	31
28	19	69	59	31
149	-4	224	29	31
62	22	446	33	31
21	37	517	-1	31
133	134	676	-16	31
91	294	724	9	31
90	186	84	-89	31
52	16	-659	-169	31
64	-32	-987	-14	31
26	-228	-1173	89	31
-77	-338	-869	63	31
-105	-172	-397	97	31
-107	24	-41	123	31
-84	60	162	88	31
-113	39	239	-2	31
-27	71	400	-138	31
20	13	317	-187	31
-53	-33	250	-38	31
-14	-36	235	191	31
6	-10	136	236	31
-4	21	83	33	31
56	-9	76	-114	31
81	18	147	-55	31
-19	64	234	-67	31
-133	86	305	-67	31
-43	72	275	-92	31
11	160	178	-101	31
-75	269	-49	-6	31
-59	4	-320	39	31
-11	-323	-292	42	31
-49	-282	-94	-82	31
-69	-39	35	-118	31
-57	51	2	-41	31
-94	4	-13	-14	31
-10	6	-6	67	31
114	6	-94	98	31
118	-1	-165	109	31
101	-17	-177	67	31
109	-28	-51	-47	31
73	-30	14	72	31
19	78	96	215	31
41	243	156	134	31
-9	64	17	52	31
8	-204	-27	-24	31
-44	-144	-147	-91	31
-239	-15	-227	-48	31
-169	25	-42	62	31
-67	29	92	114	31
-38	36	134	-4	31
73	57	254	-64	31
184	80	432	-7	31
128	238	615	-79	31
64	376	676	-129	31
81	227	332	-124	31
71	-33	-186	-97	31
53	-272	-679	-56	31
61	-413	-695	46	31
128	-205	-105	135	31
80	22	11	79	31
-30	31	-136	182	31
-139	109	-112	207	31
-14	127	-262	32	31
