File Name: not saved
Channel 1: 'EMG 1', 10841 values, raw ADC, no filters.
Channel 2: 'EMG 2', 10841 values, raw ADC, no filters.
Channel 3: 'EMG 3', 10841 values, raw ADC, no filters.
Channel 4: 'EMG 4', 10841 values, raw ADC, no filters.
Digitals combined (event=16, d=8, c=4, b=2, a=1): 10841 values, .

10	-39	-32	-15	31
206	-247	-215	-26	31
129	-250	-124	-34	31
59	-82	247	-72	31
63	-12	275	-50	31
39	32	59	-73	31
104	54	-46	-109	31
68	74	-185	-136	31
-67	96	-250	-139	31
-46	49	-55	-23	31
46	59	84	111	31
101	55	179	118	31
-91	52	215	119	31
-14	51	195	148	31
-37	-64	6	167	31
-214	-46	-76	158	31
19	134	147	171	31
31	128	73	130	31
-33	-11	-29	-86	31
38	-79	-84	-144	31
29	160	-213	-122	31
-31	423	-119	-197	31
75	242	-117	-182	31
52	57	-236	76	31
-139	-55	-76	190	31
-32	-305	111	149	31
117	-278	340	217	31
-81	-24	493	-52	31
-192	-105	381	-191	31
12	-193	214	-140	31
36	143	20	-195	31
16	468	-183	-106	31
46	544	-580	50	31
10	327	-638	137	31
22	100	-304	-101	31
-11	-29	-158	70	31
-5	-272	204	156	31
37	-471	485	-169	31
36	-652	244	-76	31
79	-463	142	-21	31
81	-190	34	158	31
36	-73	-83	315	31
52	201	-61	202	31
-25	265	-94	60	31
-76	284	82	-49	31
26	49	241	-102	31
-24	-140	222	-107	31
-122	-149	179	-30	31
-93	-298	108	-32	31
-30	-63	-42	-49	31
-51	96	-270	-61	31
39	22	-393	-1	31
161	27	-269	4	31
71	40	-82	-36	31
77	51	-84	-26	31
89	56	-92	-39	31
48	71	-25	21	31
37	61	-25	101	31
6	69	-22	132	31
-11	61	-24	24	31
-94	56	-12	-96	31
-112	44	27	-90	31
-55	44	51	-27	31
-41	59	129	-51	31
-16	31	260	-36	31
-39	35	287	23	31
-74	14	180	-18	31
-35	-1	62	16	31
-2	11	-51	46	31
17	9	-151	73	31
-24	38	-192	86	31
-4	38	-228	51	31
97	34	-301	46	31
19	67	-380	51	31
-17	66	-240	20	31
20	31	191	-16	31
-32	34	571	5	31
-42	27	911	-4	31
-35	-46	783	-16	31
-44	-94	69	4	31
-38	-78	-184	-14	31
-29	-32	-282	-46	31
-31	22	-423	19	31
-14	16	-109	98	31
61	-35	32	87	31
61	-26	132	-79	31
26	6	232	-150	31
57	-10	94	-22	31
42	-26	-60	3	31
-10	-14	-78	56	31
-107	-23	-12	71	31
-56	-28	-10	-29	31
42	17	-24	-77	31
14	15	-216	-76	31
101	-47	-202	-97	31
50	36	-309	-110	31
-71	453	-418	-18	31
-37	790	-53	181	31
-61	576	113	346	31
-1	-5	65	297	31
91	-528	53	132	31
8	-771	208	52	31
44	-854	360	-79	31
142	-480	123	-355	31
225	142	-284	-488	31
31	538	-431	-255	31
-160	675	-169	155	31
34	357	16	412	31
60	46	76	434	31
-27	-139	222	334	31
-57	-229	44	47	31
-3	-245	21	-372	31
22	-353	161	-640	31
-74	-383	192	-515	31
-62	-385	319	-104	31
-48	-320	372	81	31
-54	-260	353	230	31
77	-114	183	-42	31
159	260	-190	-2	31
-20	536	-693	748	31
-43	320	-804	467	31
158	155	-553	142	31
27	586	-235	109	31
-16	435	-20	-202	31
-7	-96	-24	-248	31
-39	-75	3	-156	31
26	-49	102	-69	31
-36	-182	183	-235	31
11	-137	355	-204	31
-16	92	587	22	31
-106	-190	462	189	31
-102	-392	145	139	31
-49	-259	-192	-39	31
-111	-297	-366	30	31
-82	-112	-132	-15	31
6	-87	95	12	31
159	-51	207	129	31
50	64	136	130	31
-94	-19	-31	21	31
148	29	20	-106	31
16	41	274	-132	31
56	167	521	-84	31
54	402	545	-54	31
-15	372	397	-56	31
49	142	6	86	31
-224	-19	-590	147	31
-272	-157	-821	86	31
-41	-220	-531	-14	31
-6	23	-189	-77	31
12	165	-79	16	31
92	122	-92	68	31
27	145	-137	104	31
116	54	-207	174	31
-62	41	-97	81	31
-94	378	-44	6	31
182	1111	-179	67	31
118	2160	-215	39	31
94	2268	-49	-36	31
-111	993	441	-56	31
-135	-211	733	-16	31
108	-1192	308	26	31
245	-1865	-114	-11	31
83	-1713	-32	-36	31
-214	-1579	180	-34	31
-33	-1559	319	-159	31
-30	-1304	282	-259	31
-147	-845	93	-134	31
-17	69	-284	-29	31
13	905	-295	-159	31
6	1045	77	-106	31
6	841	-88	302	31
1	624	-127	294	31
54	-53	95	76	31
213	-895	-21	-11	31
-28	-421	-216	-113	31
-307	1497	-98	-129	31
82	3391	40	-206	31
-146	2558	46	-169	31
-99	-219	141	-96	31
299	-1539	-11	25	31
73	-2821	264	46	31
17	-3530	678	81	31
-196	-1979	544	385	31
50	-144	633	332	31
69	696	517	642	31
-312	421	-252	1172	31
-128	62	-871	119	31
124	-2	-1131	-832	31
114	-320	-1149	-407	31
89	-425	-854	-485	31
260	111	-414	-561	31
104	561	12	-357	31
73	347	181	-393	31
182	285	343	-161	31
-41	278	491	44	31
-122	-184	420	253	31
-41	-209	219	330	31
-36	-46	20	21	31
129	-72	29	-168	31
69	164	7	-127	31
-267	349	-227	-198	31
22	273	-380	154	31
71	261	32	602	31
-116	285	563	426	31
77	298	644	175	31
-34	465	411	73	31
119	522	52	101	31
141	380	-274	201	31
-62	275	-398	254	31
124	165	-62	144	31
31	-43	95	-9	31
-111	-170	-162	-42	31
-42	-60	6	-120	31
69	95	195	-175	31
31	83	97	-130	31
-53	69	165	-189	31
-146	78	179	-396	31
-244	16	22	-442	31
269	19	104	-79	31
333	583	262	219	31
-182	1603	-19	324	31
-100	1048	-146	377	31
-17	-633	-56	143	31
16	-1106	-332	0	31
37	-1117	-288	-46	31
-67	-997	24	-66	31
-50	-328	122	-218	31
-40	599	172	-355	31
14	894	-56	-25	31
-38	461	-556	239	31
-159	769	-568	154	31
-97	1149	-211	-19	31
-89	426	-46	-111	31
-76	-418	263	-156	31
-37	-506	204	-72	31
-56	-496	36	-72	31
131	-304	295	-31	31
145	-318	284	78	31
104	-1056	576	-52	31
95	-1790	931	-80	31
82	-1905	297	-87	31
235	-962	-255	-31	31
54	-200	-235	32	31
-249	115	-609	129	31
-66	280	-532	206	31
-39	194	-45	73	31
-111	288	52	-1	31
106	275	205	-49	31
4	490	322	-62	31
75	699	302	-63	31
-58	443	-32	92	31
